Price,zmw_usd,log_return
Ticker,ZMW=X,
Date,,
15/06/2016,10.77400016784668,0.0060513646150263
16/06/2016,10.743000030517578,-0.002881457
17/06/2016,10.850000381469727,0.009910732619868494
20/06/2016,10.82800006866455,-0.002029737
21/06/2016,10.972000122070312,0.013211206107534833
22/06/2016,11.005999565124512,0.003093954924005677
23/06/2016,10.907999992370605,-0.008944075
24/06/2016,10.88599967956543,-0.002018934
27/06/2016,10.793999671936035,-0.008487137
28/06/2016,10.803999900817871,0.000926032946966161
29/06/2016,10.657999992370605,-0.013605644
30/06/2016,10.472000122070312,-0.017605743
01/07/2016,9.991900444030762,-0.046930231
04/07/2016,9.411600112915039,-0.059831826
05/07/2016,9.44159984588623,0.003182457976005683
06/07/2016,9.530699729919434,0.009392697888779522
07/07/2016,9.598899841308594,0.0071303531563341686
08/07/2016,9.63070011138916,0.0033074322032352766
11/07/2016,9.966699600219727,0.034293571846672144
12/07/2016,10.220000267028809,0.025097114810677598
13/07/2016,10.58899974822998,0.03546909176813322
14/07/2016,10.255999565124512,-0.031952845
15/07/2016,10.093000411987305,-0.016020703
18/07/2016,10.177000045776367,0.008288121631981994
19/07/2016,9.8302001953125,-0.034670977
20/07/2016,9.790599822998047,-0.004036576
21/07/2016,9.633199691772461,-0.01620729
22/07/2016,9.251899719238281,-0.040386528
25/07/2016,9.399200439453125,0.015795720534984434
26/07/2016,9.540200233459473,0.014889848046626302
27/07/2016,9.880399703979492,0.03503849273766694
28/07/2016,9.96969985961914,0.00899751235963294
29/07/2016,10.236000061035156,0.026360445090873565
01/08/2016,10.156999588012695,-0.007747842
02/08/2016,10.251999855041504,0.009309711966836462
03/08/2016,10.140999794006348,-0.010886202
04/08/2016,10.109000205993652,-0.003160456
05/08/2016,10.065999984741211,-0.00426273
08/08/2016,9.97719955444336,-0.008860962
09/08/2016,9.872099876403809,-0.010589861
10/08/2016,10.187000274658203,0.031399840317942594
11/08/2016,10.376999855041504,0.0184793800843643
12/08/2016,10.439000129699707,0.005957000196764006
15/08/2016,10.456000328063965,0.001627202846891447
16/08/2016,10.366999626159668,-0.008548359
17/08/2016,9.986800193786621,-0.037363408
18/08/2016,9.912599563598633,-0.007457609
19/08/2016,9.82509994506836,-0.008866301
22/08/2016,9.825900077819824,8.143430369700387e-05
23/08/2016,9.821100234985352,-0.000488608
24/08/2016,9.860799789428711,0.004034123558581024
25/08/2016,9.879400253295898,0.0018845269381062048
26/08/2016,9.97189998626709,0.009319329345683304
29/08/2016,9.860400199890137,-0.01124438
30/08/2016,9.677300453186035,-0.018743772
31/08/2016,9.501700401306152,-0.018312211
01/09/2016,9.432900428771973,-0.007267148
02/09/2016,9.574899673461914,0.014941433059231051
05/09/2016,9.6899995803833,0.01194932555418568
06/09/2016,9.807999610900879,0.012103956923670913
07/09/2016,9.89169979095459,0.00849766100621288
08/09/2016,10.173999786376953,0.028139424875154775
09/09/2016,10.239999771118164,0.006466171856004275
12/09/2016,10.218000411987305,-0.002150686
13/09/2016,9.95259952545166,-0.026317135
14/09/2016,9.998800277709961,0.004631337680081521
15/09/2016,9.959500312805176,-0.003938213
16/09/2016,9.940199851989746,-0.001939775
19/09/2016,10.187000274658203,0.024525298269224973
20/09/2016,10.0600004196167,-0.012545218
21/09/2016,9.919699668884277,-0.014044561
22/09/2016,9.856300354003906,-0.006411765
23/09/2016,10.019000053405762,0.01637241505144767
26/09/2016,10.003000259399414,-0.001598222
27/09/2016,9.978300094604492,-0.002472329
28/09/2016,9.783699989318848,-0.01969501
29/09/2016,9.753999710083008,-0.003040307
30/09/2016,9.76669979095459,0.0013011913494987652
03/10/2016,9.88759994506836,0.012302822352567558
04/10/2016,10.015000343322754,0.012802562131590714
05/10/2016,9.86620044708252,-0.014969184
06/10/2016,9.803000450134277,-0.006426312
07/10/2016,9.891200065612793,0.008956972391510618
10/10/2016,9.901800155639648,0.001071094924647386
11/10/2016,9.88949966430664,-0.00124302
12/10/2016,9.890299797058105,8.090403074744533e-05
13/10/2016,9.940400123596191,0.0050528154155813285
14/10/2016,9.871100425720215,-0.006995935
17/10/2016,9.880900382995605,0.0009923002914420248
18/10/2016,9.875800132751465,-0.000516306
19/10/2016,9.892499923706055,0.0016895529589779426
20/10/2016,9.87559986114502,-0.001709832
21/10/2016,9.806599617004395,-0.007011465
24/10/2016,9.859299659729004,0.0053595483361967245
25/10/2016,9.868200302124023,0.0009023589422054121
26/10/2016,9.84630012512207,-0.002221734
27/10/2016,9.776300430297852,-0.007134629
28/10/2016,9.767999649047852,-0.000849432
31/10/2016,9.690600395202637,-0.007955317
01/11/2016,9.545900344848633,-0.015044605
02/11/2016,9.687700271606445,0.014745288601584803
03/11/2016,9.754400253295898,0.0068614235674030405
04/11/2016,9.805800437927246,0.005255600773686014
07/11/2016,9.73169994354248,-0.0075855
08/11/2016,9.679800033569336,-0.005347349
09/11/2016,9.629500389099121,-0.0052099
10/11/2016,9.934300422668457,0.031162114301905172
11/11/2016,9.813599586486816,-0.012224321
14/11/2016,9.779500007629395,-0.003480778
15/11/2016,9.824299812316895,0.004570530518266943
16/11/2016,9.81820011138916,-0.000621072
17/11/2016,9.821100234985352,0.00029533879172092403
18/11/2016,9.981900215148926,0.01624031820580475
21/11/2016,9.86400032043457,-0.011881676
22/11/2016,9.734000205993652,-0.013266866
23/11/2016,9.76669979095459,0.0033536863409325966
24/11/2016,9.829099655151367,0.006368719508775511
25/11/2016,9.820199966430664,-0.000905853
28/11/2016,9.805399894714355,-0.001508242
29/11/2016,9.845499992370605,0.004081253637003506
30/11/2016,9.834500312805176,-0.001117854
01/12/2016,9.833600044250488,-9.15E-05
02/12/2016,9.775300025939941,-0.005946299
05/12/2016,9.72760009765625,-0.004891583
06/12/2016,9.733699798583984,0.000626854440350148
07/12/2016,9.779000282287598,0.004643187760038759
08/12/2016,9.784099578857422,0.000521317860820052
09/12/2016,9.98169994354248,0.01999483478463428
12/12/2016,9.79580020904541,-0.018799667
13/12/2016,9.736499786376953,-0.006072056
14/12/2016,9.773099899291992,0.0037520150532641267
15/12/2016,9.931599617004395,0.016087851136983897
16/12/2016,9.849300384521484,-0.008321129
19/12/2016,9.774299621582031,-0.007643972
20/12/2016,9.78950023651123,0.0015539535364594392
21/12/2016,9.769700050354004,-0.002024642
22/12/2016,9.76729965209961,-0.000245728
23/12/2016,9.776700019836426,0.0009619697727715913
26/12/2016,9.777600288391113,9.20788308589996e-05
27/12/2016,9.772199630737305,-0.000552503
28/12/2016,9.769399642944336,-0.000286567
29/12/2016,9.804300308227539,0.0035660812576110623
30/12/2016,9.758500099182129,-0.004682386
02/01/2017,9.911199569702148,0.015526677151293095
03/01/2017,9.88659954071045,-0.002485129
04/01/2017,9.861000061035156,-0.002592669
05/01/2017,9.809499740600586,-0.005236312
06/01/2017,9.831700325012207,0.002260614808861901
09/01/2017,10.012999534606934,0.01827231000286643
10/01/2017,10.071999549865723,0.0058750498036166466
11/01/2017,10.133000373840332,0.006038209309134335
12/01/2017,9.969799995422363,-0.016236938
13/01/2017,10.010000228881836,0.0040240930596004
16/01/2017,9.896400451660156,-0.011413516
17/01/2017,9.8681001663208,-0.002863751
18/01/2017,9.877099990844727,0.0009115962436981424
19/01/2017,9.892000198364258,0.0015074242326090083
20/01/2017,9.875900268554688,-0.001628897
23/01/2017,9.76449966430664,-0.011344148
24/01/2017,9.778300285339355,0.001412348625817729
25/01/2017,9.82509994506836,0.004774656242070177
26/01/2017,9.731499671936035,-0.009572317
27/01/2017,9.77560043334961,0.004521516402635719
30/01/2017,9.797900199890137,0.0022785680095246757
31/01/2017,9.81659984588623,0.0019067171345458905
01/02/2017,9.86400032043457,0.004816983811652692
02/02/2017,9.828100204467773,-0.003646148
03/02/2017,9.84000015258789,0.001210076149313888
06/02/2017,9.82229995727539,-0.00180042
07/02/2017,9.843799591064453,0.0021864673573305043
08/02/2017,9.7923002243042,-0.005245388
09/02/2017,9.710399627685547,-0.008398948
10/02/2017,9.820899963378906,0.0113153263747766
13/02/2017,9.776599884033203,-0.004521001
14/02/2017,9.871100425720215,0.009619575718591367
15/02/2017,9.84630012512207,-0.002515576
16/02/2017,9.64210033416748,-0.020956801
17/02/2017,9.692700386047363,0.005234102810911014
20/02/2017,9.710599899291992,0.0018449973003480534
21/02/2017,9.748800277709961,0.003926167008374185
22/02/2017,9.734600067138672,-0.001457673
23/02/2017,9.631500244140625,-0.010647554
24/02/2017,9.5600004196167,-0.007451231
27/02/2017,9.50529956817627,-0.005738279
28/02/2017,9.449999809265137,-0.005834771
01/03/2017,9.475000381469727,0.0026420699070786036
02/03/2017,9.5649995803833,0.0094537677930533
03/03/2017,9.64210033416748,0.00802840285683842
06/03/2017,9.625499725341797,-0.001723164
07/03/2017,9.725000381469727,0.0102841303880806
08/03/2017,9.636899948120117,-0.009100454
09/03/2017,9.669400215148926,0.0033668074622510585
10/03/2017,9.53849983215332,-0.013630059
13/03/2017,9.527299880981445,-0.001174874
14/03/2017,9.590700149536133,0.006632545336500167
15/03/2017,9.600600242614746,0.001031727267512399
16/03/2017,9.406499862670898,-0.020424697
17/03/2017,9.437299728393555,0.0032689684478424985
20/03/2017,9.575400352478027,0.014527452944339887
21/03/2017,9.535099983215332,-0.004217622
22/03/2017,9.406499862670898,-0.0135788
23/03/2017,9.523099899291992,0.01231949040455768
24/03/2017,9.480400085449219,-0.004493897
27/03/2017,9.484800338745117,0.00046403447118256806
28/03/2017,9.509699821472168,0.0026217585911169966
29/03/2017,9.52970027923584,0.002100955388797789
30/03/2017,9.547300338745117,0.0018451605527699214
31/03/2017,9.597299575805664,0.005223337229520796
03/04/2017,9.651800155639648,0.005662677863229671
04/04/2017,9.616100311279297,-0.003705633
05/04/2017,9.547599792480469,-0.007149017
06/04/2017,9.432600021362305,-0.012118016
07/04/2017,9.451000213623047,0.0019488019080229327
